"1101";"Poes gesloopt door stofzuiger ";"7055785/a885a971/";"Morsdeaud"
"1102";"Kangoeroe heeft hond in wurggreep";"6960963/069891c3/";"Baasje komt to the rescue "
"1103";"Ik heb pijn in mijn onderrug";"7087909/fd88f598/";"Wat een klotebaan.."
"1104";"Studente wakker maken";"7085461/b56e9426/";"WTF-leraar doet het even voor"
"1105";"Leeuw heeft geen zin meer";"7089487/8ee8d438/";"Oprotten kuttrainer!"
"1106";"Shaolin workshop gehad";"7089883/f2e90ead/";"Vooral blijven oefenen"
"1107";;"7094637/1f9ec197/";
"1108";"Niet fucken met Zanger Rinus";"7095783/b5c3ee28/";"Die kopschopt je gewoon de tiefus in"
"1109";"Kopschopvlog #214";"7094189/1f9a9533/";"Tokkies gonna tok"
"1110";"Wat eraan vooraf ging";"7094303/dcca6f3d/";"De gezelligheid van het voetbalspelletje"
"1111";"Kastje verhuizen ";"7093245/acacae62/";"Zit alles goed vast?"
"1112";"Opa zit vast in brandend huis";"7094431/26eca57e/";"Brandweerbazen doen de redding van de dag"
"1113";"Het is zaterdagavond ";"7093229/125e5a0b/";"En dit is genieten "
"1114";"Jehova's getuigen aan de deur";"7091125/8584ca75/";"Zo los je dat"
"1115";"Fietser jat motorsleutels";"7092413/88fdf67f/";"Heeft instaspijt "
"1116";;"7096111/3e70102d/";
"1117";"Scheet + ventilator";"7101855/293639c6/";" RUIK DAN!"
"1118";"Bouwvakrace";"7102075/205e7c4c/";"Hij was zo blij dat hij een keer aan de leiding lag..."
"1119";"Totaalidioot op de A10 heeft haast";"7102331/4c734ccf/";"Ik voeg hier even in hoor, joe!"
"1120";"Gristengekkie gaat los op niet-vluchteling";"7099761/e0fd9ef0/";"Ik (jongeman van 19 jaar met uiterlijk afkomstig uit het Midden-Oosten) vroeg netjes aan mevrouw of ze wat rustiger kon typen. Want ze zat echt te rammen en andere mensen hadden er ook last van. Dit is het resultaat.. (Via <a href=""http://www.geenstijl.nl/mt/archieven/2017/04/lawaaitypmevrouw_gaat_los.html"" target=""_blank"">Geenstijl</a>) "
"1121";"Pasfoto op je ID";"7097793/122d0fff/";" Maar je bent helemaal niet scheel"
"1122";"PSV- Vitesse hoolies";"7099955/1aa6f0cb/";"PSV gekleed in wit vs Vitesse in het zwart"
"1123";"Kind heeft golden touch";"7100611/0d7d025b/";"Even bij het modelletje in de BH"
"1124";"Geyle snoepopa";"7101683/c4a7b68d/";"niet te stoppen!"
"1125";"Politiepaard heeft schijt aan supporter";"7098443/9262c538/";"Moet je maar de goede kant opkijken! "
"1126";"Studente over leenstelsel";"7101791/57f2afb5/";"De belangrijke zaken krijgen voorrang"
"1127";"Op-je-bek-flip 2.0";"7102257/cd1a46f0/";"Ik kan <a href=""http://www.dumpert.nl/mediabase/7102053/6d9d7c55/patser_wil_backflip_showen.html"" target=""_blank"">het</a> echt, kijk maar!"
"1128";"Diep in de zee";"6999229/0b1dbbb9/";"Leeft Marianne Thieme nog? "
"1129";"Duitse Hameraar";"28610/73c90321/";"Deze Duitser is wel heel goed met hamers."
"1130";"Igmar tongen";;
"1131";"een gast slaat iedereen neer";;"die gast in het witten pak snapt hoe het werk"
"1132";"Boycot Denemarken?";"43372/71a0053a/";"Dat is gewoon kut."
"1133";"Rare knul naast me bij het stoplicht";"6708259/8b0f316a/";"Zo te zien heeft hij een leuke maandag"
"1134";"Rus doet truukje";"216691/07d3052b/";"kan iemand mij even oprapen?"
"1135";"Dit Is Een Jonko......";"259261/0d74d85a/";"Hey Swa. Je staat op GeenStijl."
"1136";"De wijk opblazen";"6990977/ca0aab27/";"Doei, grasveld"
"1137";"Vechten in de bouw";;
"1138";"Ben je homo?";"6657748/db74dc1f/";"Lievmeiske vs simpelmeneer oooohhhhhh"
"1139";"Fuckfuckfuckompilatie";"6777521/4d47cb35/";"De allerleukste fucks tot nu toe"
"1140";"Helemaal Knettah";"6692371/55b9696d/";"Dat is toch goud hee?!"
"1141";;"6782745/a8b3c406/";
"1142";"Met terugwerkende kracht je jeugd verpest..";"6564154/a6d84b67/";"Rinus eet je hart uit"
"1143";"Schuddende tieten";;
"1144";"Meneer heeft gordel niet om";"6442542/51f1933b/";"NEE IK HOEF NIET TE TANKEN SCHAT. <strong>DAAAAGGG!!1!</strong>"
"1145";"Epic headshot";"1104081/b9d63fe5/";"Bam! Komt die watermeloen "
"1146";"Meneer heeft gordel niet om";"6442542/51f1933b/";"NEE IK HOEF NIET TE TANKEN SCHAT. <strong>DAAAAGGG!!1!</strong>"
"1147";"Epic headshot";"1104081/b9d63fe5/";"Bam! Komt die watermeloen "
"1148";"Iets te zwaar voor de boom";;"Maar wel gewoon door zingen"
"1149";"Niet in slaap vallen";;"Ik had zn hooft er af geknipt"
"1150";"Muur is een bitch";;
"1151";"Pappa ik heb iets heel ergs gedaan";"6350/7e370664/";"Kun je me komen halen, graag wel een teiltje meebrengen..."
"1152";"Recordje legpress verbreken";"7087221/255d27ae/";"heeft ""break a leg"" iets te serieus genomen"
"1153";"Massive Watermeloenen FAIL";"270391/509d690d/";"Ik wed dat ik het -edit: niet- kan."
"1154";"You want to be a man i treed you like a men";;
"1155";"Slechtste dierenshow ooit";"7049903/877ed485/";"Fittie in het dierenrijk!"
"1156";"Defqon.1 Festival Uganda";"1133491/e412ff30/";"Na Nederland en Austratië nu ook UGANDA!! LOS!!"
"1157";"opa vecht met neger op de bus";;
"1158";"Tatatatatata tatatata Remix";"7083015/be1aa438/";"Daar is ie!"
"1159";"Demonstrant is de lul";"1531351/f1b8eadb/";"FIRE IN THE HOLE!!!! "
"1160";"Mijn ideale partner heeft...";"7019941/b17289d2/";"Zeg het maar gewoon!!!!"
"1161";"Tieten";;
"1162";"Over strand met een glitter onderbroek";;
"1163";"vrouwen kunnen niet varen";;
"1164";"Naomi laat haar zuigkunsten zien";"6625580/08225a07/";"Geweldig die Kelly Bundy's"
"1165";"Zeau.. ff schoonmaken";"807231/8626f8c8/";"in China! Gewoon. Omdat het kan! "
"1166";"lesbisch kussen";;
"1167";"Karaten demo";;
"1168";"Mijn bijlesjuf is zwaar KUT";"7150879/227a0b94/";"Kan me geen seconde concentreren!"
"1169";"Zit een boertje dwars";"7249323/824369c0/";"Burp in public"
"1170";"Engelse kra ka ka";"7235009/d4dc3ab6/";"Krakaka Pompoen!"
"1171";"Medewerker van de maand!";"7195909/8affc10c/";"Boosklant heeft last van het warme weer"
"1172";"Jeroen, niet doen!";"7153219/dce8872e/";"Jeroen zet het halve dorp in de brand "
"1173";"Mag ik jou rijden?";"7225603/fcc2c341/";"Onrespectvolloos"
"1174";"Joke is boos";"7224649/dd874306/";"En verklapt daarna meteen hoe ze werkt. ""Ik ken der""..."
"1175";"Het is zaterdagavond ";"7093229/125e5a0b/";"En dit is genieten "
"1176";"Fietser jat motorsleutels";"7092413/88fdf67f/";"Heeft instaspijt "
"1177";"Maxim Hartman flipt tegen 3FM luisteraars";"7253363/b7b76eb2/";"HIJ BEGON!"
"1178";"Nacho's fittie";"7256567/3dc4254b/";"Als je ze zo graag wil, dan kan je ze krijgen!"
"1179";"Chantal Janzen doet lapdance";"7259465/64fbf9e6/";"Geyle moves voor Jandino"
"1180";"Boefje valt journalist aan";"7260939/762ff7f0/";"Dat zal je leren met je schijtvragen"
"1181";"Hoe was je weekend? ";"7260421/68695e84/";"5 liter met 80km/u, netjes "
"1182";"Doorrijden bij stopbord";"7260845/b787e9e6/";"Dat wordt een dikke bekeuring meneertje"
"1183";"Nee dat geloof ik echt niet!";"7259213/968794c7/";"Nu inclusief de Zweedse doelpunten "
"1184";"Trucje met de zweep";"7260249/6064cf1f/";"Alleen voor de echte professionals "
"1185";"Grootste misser OOIT.";"7259135/fd9f28b7/";"Gaat helemaal prima bij de Harkemase Boys!"
"1186";"Hoi, wij zijn vriendinnetjes ";"7258177/a3408d08/";"En als het bijna weekend is moeten we een beetje oefenen "
"1187";"Rare frikandel";"7259761/abcf87a8/";"Eetlust gelijk weg"
"1188";"Friends nu ook in Rusland";"7260225/1f1b5277/";"Ik ga kijken!"
"1189";"Wannabe Dumpert filmert";"7261509/6484ab32/";"Groningse fotograaf wordt weggestuurd, zegt bij Dumpert te werken. Ehm doe eens niet"
"1190";"Let me see your warface!";"7260969/d5002f71/";"De internet-editie"
"1191";"Busted";;
"1192";"Van het podium";;
"1193";"bier schoppen";;
"1194";"Bier kopppen";;
"1195";"nog meer biet schoppen";;
"1196";"Territorium afbakenen";"7265791/04f1d6e5/";"Je bent nu van mij bitch! "
"1197";"WEEKEND!";"7264875/8bda8693/";"Tijd voor speciaalbier!"
"1198";"Ineens is mode toch best boeiend";"7263815/860a8efd/";"Inspirerend zelfs"
"1199";"Overvalletje plegen meneer?";"7263825/63eb1acb/";"Niet vandaag, niet vandaag.."
"1200";"Vrienden jouw tattoo laten zetten";"7263395/53322b9f/";"Dan moet je wel dezelfde humor hebben..."
"1201";"De klanten entertainen";"7264191/13f5a356/";"Iets doen om je te onderscheiden van de concurrentie: +1"
"1202";"Gaat ie goed?";"7264709/760c4b60/";"Ja hoor"
"1203";"Schoen naar de maan";"7270463/31856863/";"Wait for it!"
"1204";"Meisje is superboos";"7269371/0784a3e2/";"Piepschoenen FTW!"
"1205";"Klaar voor lancering";"7269323/d0be77f8/";"BAM!"
"1206";;"7272171/f9410d14/";
"1207";"De uitsmijter aaien";"7271425/c20a895e/";"Slim plan!"
"1208";"1 tegen 1";"7270267/75f60092/";"Ultiem touwtrekken"
"1209";"Waar is de oudste winkelstraat?";"7269741/f6d83000/";"Blikkie bier!"
"1210";"Finse golfert doet moorden ";"7269167/c5773871/";"Is inmiddels opgepakt "
"1211";"Cosmo de Cougar";"7270313/6111268a/";"Mascotte danst met die chickssss..."
"1212";;"7271461/9499471c/";
"1213";"Meiske heeft het warm ";"7271129/6de5fa35/";"Door het dansen, dus weinig kleding. "
"1214";"Johnny Quid hij stopt met dit";"7272419/50e2e661/";"Berend-Jan Don (Bas de Eerlijke Vlogger) brengt op verzoek van Team DumpertTV een ode aan Johnny Quid: <strong>Walu - Johnny</strong><br><br> <i><a href=""http://bit.ly/JohnnySpotify"" target=""_blank"">Spotify: http://bit.ly/JohnnySpotify</a><br> <a href=""http://bit.ly/JohnnyiTunes"" target=""_blank"">iTunes: http://bit.ly/JohnnyiTunes</a><br> <a href=""http://bit.ly/JohnnyApple"" target=""_blank"">Apple Music: http://bit.ly/JohnnyApple</a></i> "
"1215";"Presentatrice gaat out op televisie";"7277629/84f82b2f/";"Best warm zo'n kostuum"
"1216";;"7276621/0ee64d72/";
"1217";"Mevrouw heeft schijt aan waarschuwingen";"7276945/694c4f59/";"Gewoon doorrijden"
"1218";"Pedro heeft te veel zelfvertrouwen";"7276295/e90d1ab2/";"Wel een mooie extra salto"
"1219";"Foodiefoto's verpesten";"7276247/6ce6485f/";"Want het kan niemand schelen hoe je eten eruitziet "
"1220";"Insta karma ";"7274821/6ec64940/";"En de spiegel gemist!"
"1221";"Mijn kind pesten?";"7276671/545535c1/";"Russische pa heeft zo zijn maniertjes"
"1222";"Beleefdste close call ooit ";"7274083/c5406c3e/";"Verdorie mannen, zo wordt het nooit wat met die road rage-filmpjes"
"1223";"Nick the Clapper: Toen Nick nog een broekie was";"7277325/b5819d45/";"Ook Nick is z'n loopbaan ergens begonnen. Nu wij zien dat hij zo populair aan het worden is, werd het toch tijd deze eens met jullie te delen. Met de groetjes van je oude collega Bart en de rest van Wenneker.tv"
"1224";"Check je ballen met Sylvana!";"7277329/01d5040b/";"Teelbalkanker is de meest voorkomende vorm van kanker onder jonge mannen. AXE heeft een limited edition bodyspray en showergel uitgebracht waarop precies staat hoe jij je ballen kunt checken. Als je deze koopt steun je de Movember Foundation die zich inzet voor de gezondheid van de man, zoals de strijd tegen teelbalkanker. Ze hebben ons gevraagd daar een uitlegvideo bij te maken. Dus...Sylvana kom er maar in!"
"1225";"Seksuele intimidatie op de werkplek";"7277537/b0a0e3e3/";"Kijk Jelle zo kan het ook"
"1226";"TjoTjo, ben in de buurt met dory";"7279315/46503013/";"Is zo beroemd dat hij met camouflage moet rondlopen "
"1227";"Zo werkt het ";"7281367/b58d56d5/";"Joe. Thanks!"
"1228";"Hallo, mag ik een cijfer ";"7281199/93aca84b/";"Van 0 tot 10, aub. "
"1229";"Drie man!";"7282211/0e4b19a9/";"Lekker hoor dames"
"1230";"Niet mijn vriend slaan, vriend";"7282409/787a3a44/";"Want vrienden zorgen voor elkaar"
"1231";"Dronken chick wil agent meppen";"7280431/f9e282a3/";"Slecht plan"
"1232";"Kleine blessure voor de keeper";"7281059/6f01d7d6/";"Blijft er zelf verdomde rustig onder"
"1233";"Verkeerde uitdagen voor een gevecht";"7279187/5e580148/";"Hou eens op met die MMA'er uit te dagen! Je kan het niet winnen!"
"1234";"Biertje?";"7281457/cdc5c36c/";"Proost!"
"1235";"Het IQ van hooligans";"7278781/e089abad/";"Het verschil tussen duwen en trekken"
"1236";"Mark viel in slaap.. ";"7279359/918b4fc4/";"Die moet wakker worden gemaakt! (Via <a href=""https://www.autobahn.eu/6285/video-vlammende-ferrari-is-brute-wekker/"" target=""_blank"">Autobahn <3</a>) "
"1237";"Nino de fisker uit Sneek ";"7287105/0d43e1b7/";"Hij heeft een nieuw stekkie gevonden, denk ik "
"1238";;"7286803/e8b1fa5a/";
"1239";"Politie-inval bij wietkwekert";"7287287/8134c25e/";"Ik moet me verstoppen!"
"1240";"Drie vrouwen voor open doel";"7283085/d018f546/";"Hoe dan?"
"1241";"Ierse fans in Kopenhagen";"7285679/bfa8fa7c/";"Staan voor de Victoria's Secret te juichen"
"1242";"Vrachtwagenchauffeur redt knul ";"7285009/31b69791/";"Heb je verdomme een heleboel geluk "
"1243";"Jeroen heeft Engels broertje";"7283813/19451ecc/";"Goed dat er geen Twingo staat"
"1244";;"7282663/91973f97/";
"1245";"Kinderen spelen buiten";"7285407/0d74d2a7/";"Creativiteit met zelfbouw wip"
"1246";;"7287085/2818a94d/";
"1247";"Autoverkoper is afgeleid door Sylvana";"7284205/54796e38/";"Onopvallend tieten checken is toch minder onopvallend met de camera erbij"
"1248";"Wat wil je hebben voor Sinterklaas?";"7290483/d9941a1b/";"Friese nuchterheid"
"1249";"Gangstertje versus opa ";"7290515/fae240ef/";"You got knocked the FUCK out! "
"1250";"En ik ben de lul";"7288123/6b4a7cc7/";"Goedemorgen!"
"1251";"Snollebollekes - Op En Neer (Heen En Weer)";"7289271/cd7a7142/";"Goede figuranten gekozen dit keer!"
"1252";"BoosSteward zegt nee ";"7289845/7b694a84/";"Staat je cluppie 0-3 achter, gaan ze VERDOMME ook nog tijdrekken. OPROTTEN!! (Via <a href=""https://www.facebook.com/FOXSportsnl/"" target=""_blank"">Fox Sports</a>) "
"1253";"Mijn vis is dood..";"7289743/ebc93219/";"Tijd om hem door te spoelen. WTF?!"
"1254";"Classic: Gary wordt gek ";"7289469/605996a7/";"Een megaheld is heengegaan.."
"1255";"Japanse gameshow";"7291139/3bad69ec/";"9 Minuten geklooi op een trap met glijmiddel"
"1256";"Verveling in de auto";"7292091/d147e61e/";"Kind vermaakt zichzelf"
"1257";"Veel naar de sportschool geweest";"7292281/1282500c/";"En nu ben ik onweerstaanbaar voor de vrouwtjes"
"1258";;"7291309/7844873b/";
"1259";"Klop klop!";"7298145/170e6343/";"Ja, wat moet je nou!?"
"1260";"Hagedis neemt wraak op kudtwijf";"7297423/3804d362/";"Dan kan je je karma krijgen ook"
"1261";"Nog eentje dan ";"7295799/9a932ece/";"Want hij is best leuk "
"1262";"VMBO jugend vs politie";"7296985/1871396f/";"Heel veel moeder met een erge ziekte"
"1263";"Kabouter in de bouwmarkt";"7296675/d404eff6/";"Ploperderplop"
"1264";"Tattoo laten zetten";"7295511/879f51d9/";"Alleen was de naald een beetje vies"
"1265";"Zwarte vrijdag voor haar.. ";"7295217/45255a95/";"Dus jullie willen vechten met mij? "
"1266";"Motormuis daagt de verkeerde uit";"7294771/3da6d8f2/";"Kom dan! Kom dan!"
"1267";"Gozer showt skills op berg";"7294195/dba4a62f/";"Nou succes met je ski's ophalen!"
"1268";"Even wat peuken halen ";"7295823/8559857a/";"Hallo, mevrouw? Leeft u nog? "
"1269";"Meisje kent Jack Plooij niet";"7296271/9497b376/";"Tijdens het Winter Endurance Kampioenschap van de DNRT kwam deze interviewster een bekend persoon tegen. "
"1270";;"6903845/1551bfdc/";
"1271";"Nooit meeuwen voeren";"7302231/cdb5f4f6/";"Het zijn net bontkraagjes"
"1272";"Cheerleader kan truukje";"7302441/167be80a/";"Knap van mij he?"
"1273";"Stiekem Ricciardo filmen in het restaurant";"7302113/9bbd4f73/";"Heeft hij vast niet door als ik dat in VVS doe..."
"1274";"Maan jankt door blote piemel voor gezicht";"7301789/bf66af39/";"Aanstelleritis + kutpranks altijd 0 reeten"
"1275";"Mevrouw is toeterlazerus";"7300929/f9178c6f/";"Altijd feest..."
"1276";"Parkeren met Polen";"7298997/6a4a8537/";"Gezakt!"
"1277";"Leraar is het zat";"7299543/c577b641/";"Helemaal klaar met pestventje"
"1278";"Bondscoach Korfbal doet basketbal";"7303249/44a8f2f6/";"Ik zal het even laten zien!"
"1279";"Nieuwe stagiaire bij de bandenboer";"7296455/6d4b1809/";"Moet nog veel leren"
"1280";"Rijden tijdens het rijden";"7299523/3eda0740/";"Geeft geen neu... oh wacht..."
"1281";"Wat bedoel je daarmee?";"7309821/f94ebc05/";"HEERLIJK!11! (Via <a href=""https://www.rijnmond.nl/"" target=""_blank"">RTV Rijnmond</a>)"
"1282";"Kijk naar mij!!";"7309245/c1dae11e/";"Ik doe ook lollig in de sneeuw. Oh KUT!"
"1283";"Gefeliciteerd met uwen verjaardag!";"7308013/83d21502/";"Blaas de kaarsjes maar uit.."
"1284";"Pools meisje wordt bedreigd";"7307269/52229acd/";"Moet rennen voor haar leven"
"1285";"RICO SLOOPT JAMAL!!!";"7306179/a4b1be3e/";"Briljante finish in de vijfde ronde!"
"1286";;"7308277/0b866147/";
"1287";"Matt Simons doet liedje";"7304511/8a1a5664/";"Hij was homo?"
"1288";"Adele verkeerd verbonden";"7305459/7350d810/";"Oh jee!"
"1289";"Bellen met de Sint";"7304999/9e2d378f/";"Die weet verdomme alles!"
"1290";"Meisje is lenig";"7309905/d32203b9/";"Hello from the other side"
"1291";"Tapir wil neuken";"7314589/2365742b/";"Maar dat is makkelijker gezegd dan gedaan"
"1292";" Techniek van Mexicaans weermeisje";"7313841/31773ed7/";"Vooral dat draaimoment"
"1293";"Dronken Rus neemt een frisse duik";"7313333/fe3f8664/";"Met genoeg wodka wordt het vanzelf warm"
"1294";"Fijne kerst allemaal!";"7314455/843a1c20/";"Want zo rolt Dumpert"
"1295";"Zo zijn jongens";"7313967/f006ef22/";"Hehehehe"
"1296";"The hiphopper non-stopper";"7313539/9350eb02/";"Sta je een dagje te werken in Helmond, en dan kom je the hiphopper non-stopper tegen, deze freestyle kunnen Boef en Lil'kleine nog wat van leren "
"1297";"Henry van Loon roostert Giel";"7311895/76b80e39/";"""Je klinkt als een zieke kabouter met een grote mensen pik in zijn mond!"""
"1298";"De strijd van de vuilnisman";"7313451/7c6cb6a9/";"Winter is de HEL!"
"1299";"Jochie komt zusje helpen";;
"1300";"Fittie in de Limburgse getto";"7150107/a342a42a/";"JIJ WOU RUIG DOEN!"
"1301";"Man geeft bierfiets (?) highfive";"2262971/0fb60b4e/";"Pats! Pats! Pats! Pats! Pats! Pats! Pats! Pats! Pats! PATS!"
"1302";"Slechtste bierreclame OOIT";"657411/7d5649c5/";"Proost"
"1303";"Is het een beetje te doen op de fiets?";"7311157/d68cbe87/";"Heerlijk!"
"1304";"Wip-Wap fail.";"705651/1743afdc/";"Russen nomineren zichzelf weer eens voor een Darwin Award"
"1305";"Niet fokken met Haagse chickies";"7273301/93d62969/";"Melissa trapt been verrot van overvaller die de AH in Houtwijk 'probeerde' te beroven. De overvaller is door de politie gearresteerd. (VIA <a href=""https://www.omroepwest.nl/nieuws/3538104/Trap-tegen-knieschijf-en-bekogelen-met-snoep-heldhaftige-klanten-Albert-Heijn-verjagen-overvaller"" target=""_blank"">OMROEPWEST</a>) "
"1306";"Spirituele squirt";"7320553/a5891a05/";"De hand van god"
"1307";"Dronken studenten en een fikkie";"7321537/f8e6b4d0/";"Dat kan alleen maar goed gaan"
"1308";"Hoofddoekjesfeest met dansoma's";"7322117/61358e59/";"Laat de videofucks maar komen"
"1309";"RE: Hoofddoekjesfeest met dansoma's (5)";"7322647/67ca5409/";"BAM BAM BAM!"
"1310";"Famkelouise hapt bier HD";"7322563/b328c50f/";"Monumentaal moment met passende kwaliteit footage"
"1311";"Blijf met je poten van mijn tieten";"7325071/4536baa4/";"Wil je aandacht jongen? Kan je krijgen!"
"1312";"Ik neem de snelle route";"7317445/09062ae6/";"Slechte keus!"
"1313";"Wie z'n billen brandt";"7325301/a299cfb3/";"Is gewoon heel dom"
"1314";"On top of the hill";"7322667/43f9cfb5/";"Let op die vliegende start"
"1315";"Babysitten zonder gezeik";"7322989/6d4482c3/";"Aussie meisje heeft de oplossing"
"1316";"De Maleisische Blaaspijpjager #10";"7326713/1b899842/";"Mijn bijdrage aan de videofucks van de blaaspijpjagert."
"1317";"Meiske kan een trucje ";"7326661/ffbd2cf4/";"Dafuq is hier gaande "
"1318";"Feelgood van de dag ";"7329421/ff2bc66d/";"Awh, wat een liev eekhoorntje "
"1319";"Ik heb geen zin in hoofddoek";"7327751/79c885c1/";"Verdomme goeie reden!"
"1320";"Ricardo gaat je slopen";"7326173/856ae44b/";"Ik heb kk-klappen op me kk-ei gehad"
"1321";"Hij was nog niet klaar";"7326243/dbd56797/";"NIET ZO'N GROTE BEK HEBBEN!"
"1322";"Potje knokken met de bouncers";"7328389/f392890e/";"Die kale stapelt ze op."
"1323";"Nieuwjaarsduik met een twist";"7328031/b9d787b0/";"Vrienden werden verrast met een extreme nieuwjaarsduik! De twee mannen achterin wisten van niks!!"
"1324";"Buurman doet het weer!";"7328555/a42e440b/";"Vuurwerkshowtje door de buurman. Dit jaar met ode aan Dumpert! (Vorig jaar terugkijken <a href=""http://www.dumpert.nl/mediabase/6991969/0b61f93a/vuurwerkshow_in_de_straat.html"" target=""_blank"">HIEEERRR</a>) "
"1325";"Waar is de stier?";"7327389/54f5d288/";"Leert niet van zijn fouten"
"1326";;"/";
"1327";"Ernst en Bobbie krijgen vliegles";"7336269/ad09b712/";"Van alle knopjes afblijven! "
"1328";"17 miljoen dollar";"7333593/b110ecd4/";"Om je ontvoerde zoon vrij te krijgen"
"1329";;"/";
"1330";"Normaal diner in Rusland ";"7333495/747b3ec6/";"Is kultoer "
"1331";"Iers festival altijd mooi";"7333255/61027744/";"Zoveel WTF!"
"1332";"Overval met een twist";"7335387/ae1b887e/";"Ben ik geraakt?"
"1333";"Het is carnaval in Uruguay";"7332653/52186ddd/";"Dan gaan we ons even lekker losdansen"
"1334";"Dat is ook wel een grof verhaal";"7333063/d812430d/";"Zo hey!"
"1335";"Opa en prioriteiten";"7335629/3b973c4d/";"Zit wel snor"
"1336";"Let op jongens!";"7346261/70db3712/";"Ik kan een trucje op die brommert"
"1337";"Ernst en Bobbie in een achtervolging";"7347971/dd37aa86/";"Ernst, wat een ontploffing!!"
"1338";"Bom in binnenstad";"7346865/5e0989bd/";"WEG WEG!"
"1339";"Alle pistes zijn dicht..";"7346947/c596458d/";"Wat moet je dan doen? "
"1340";;"7346757/eb470a0c/";
"1341";"Next level zwartrijden";"7346523/c74aaff2/";"Die palen staan duidelijk te ver van de trein"
"1342";"Ik hou hem wel tegen!";"7346553/181486a6/";"Oh nee, ik ben geen superman "
"1343";"Nachtclub geeft gratis drank";"7346271/15633127/";"Aan vrouwen in hun ondergoed"
"1344";"Dansen in de keuken";"7347035/34dd96d9/";"Talentje heurrrr"
"1345";"Lekker gewerkt Anita!";"7347715/a0a34f7f/";"Soepeler dan menig zeehond "
"1346";"Viva los torros";"7345831/2ab8368a/";"Kom dan poesie!!!"
"1347";"Waarom niet? Wel. Niet waarom. Snap je?";"7344237/1a4a151a/";"Goed verhaal man, lekker kort. (Via <a href=""http://www.at5.nl/"" target=""_blank"">AT5</a>)"
"1348";"Even de fiets uitladen...";"7343703/9c890bb2/";"De simpelste klusjes blijken levensgevaarlijk"
"1349";"This is Sparta!";"7343889/b47ba394/";"Daar ga je!"
"1350";;"7350021/db3ee18c/";
"1351";"Stukje onder het ijs zwemmen";"7348687/022c69c9/";"Goed idee Tsjing Wong!"
"1352";"Achillespees afscheuren";"7348811/aaa61af4/";"Plop"
"1353";;"7349215/10efd200/";
"1354";;"7349933/4d7369d2/";
"1355";"Chicks bouwen een toren";"7350105/272313b1/";"Niet meer en niet minder"
"1356";"Rokende Mercedesrijder";"7350807/822f45fc/";"Sta jij d'r mooi op met je bakkes"
"1357";"Een grote bek?";"7350759/b75f9949/";"Ga daar maar eventjes liggen."
"1358";"Britt Dekker over Chinezen";"7351095/f036ee23/";"Dat is inderdaad wel heel fascinerend "
"1359";"Matten op stapavond";"7351837/2bc7eb40/";"En weer een meningsverschil opgelost"
"1360";"Meiske kan boeren ";"7350321/3ef77eff/";"WOW!"
"1361";"Fijne avond!";"7358275/9af88009/";"Meisjes willen hun skills showen"
"1362";"Oh, dat was de afslag...";"7358867/1e225dcc/";"Vuile vieze gore..."
"1363";"Bang voor een handgranaatje ";"7358695/38c63838/";"Ben je wel goed? (Via <a href=""http://www.at5.nl/"" target=""_blank"">AT5</a>)"
"1364";"Kroegbaas houdt eer aan zichzelf";"7358513/09c89b99/";"Nu is het klaar met die hanglamp! (vanaf 0:45)"
"1365";"Meisje heeft schijt aan zwaartekracht";"7358039/b7daaeeb/";"Imagine the possibilities"
"1366";"Meneer Heydrich is klaar met juf Ank";"7357867/7d02651b/";"Rundfunk vs Luizenmoeder"
"1367";"Binnenvaartschip krijgt dik ongeluk ";"7356929/357de135/";"DANKJEWEL!!1!"
"1368";"Beste piraat ooit (18)";"7357249/77cf2712/";"Je weet het al"
"1369";"Ondertussen in het damestoilet";"7355435/c538b39b/";"*zucht*"
"1370";"Watch your back!";"7354827/e6bd12d0/";"Even omdraaien en je bent de Sjaak!"
"1371";"Fittie in de trein";"7356615/6eaf63fe/";"You're a nasty cunt! (helemoal afkijken)"
"1372";"Kandidaat Mike doet een oproep";"7355697/117c0eea/";"Kandidaat Mike zoekt een meisje dat met hem Heel Holland Bakt wil kijken en ABBA luisteren. Iemand? "
"1373";"DUMPERT DATEN! Reetchel + Maarten <3";"7365011/f3b58272/";"Nadat Rachel ons met Kerst een kaartje had gestuurd, plaatsten wij een oproep wie met haar wilde daten. Uit de miljardmiljoen inzendingen hebben wij, samen met <strong><a href=""https://bs.serving-sys.com/Serving/adServer.bs?cn=bisi&pli=24019495&pi=0&p=&pos=6208&ai=50931844"" target=""_blank"">AXE</a></strong>, Maarten gekozen en een extreem romantische date voor ze geregeld. Filmpje! <img src=""https://bs.serving-sys.com/Serving/adServer.bs?cn=display&c=25&pli=24019495&PluID=0&pos=6208&ord=[timestamp]&pcp=$$DCMID$$"" width=""1"" height=""1"" alt=""""/> "
"1374";"Vrouwen zijn niet te vertrouwen";"7364723/5cb48649/";"Dat waren geen bloemetjes"
"1375";"Reaguurder in het wild gespot";"7364581/714fa8d2/";"Deze man is ontsnapt van z'n rukzolder"
"1376";"Ondertussen bij Boston Dynamics";"7364983/8cd5d3ee/";"Werken robots nu samen om de wereld te veroveren"
"1377";"Dood van binnen";"7365929/9bfd554d/";"Waarom heb ik me aangemeld als vrijwilliger? "
"1378";"Hier met die kus";"7364493/d4f1acfa/";"Hee! Je vergeet iets!"
"1379";"Kudtkind heeft een vraag";"7363863/afa3abc0/";"Pap, hoe hoog leg jij de lat?"
