"22";"DUMPERTREETEN (22)";"2015-09-09";"6680901/e3b13cc7/";"lLUitcLAjFE";"<p>Wist u dat DumpertReeten alweer aan z'n 22ste episode toe is? Bij deze. Uw favoriete zo nu en dan wekelijkse webshow, speciaal voor u gemaakt door karnemelk-liefhebbers Sjonnie Quid en VanLeeuwen. Met in deze bijzondere aflevering een achterlijk te hard boekende brommermafkees, bloedige MMA-gevechten en een meisje met een naveltrui. Meer dan genoeg reden om te kijken dus, naar DUMPERTREETEN 22!<br>

<br>Dit zijn de filmpjes die worden gereet:<br>

<a href=""http://www.dumpert.nl/mediabase/6680546/3389629d/man_is_brommerrijder_in_hulst_zat_.html"" target=""_blank"">Man is brommerrijder ZAT</a><br>

<a href=""http://www.dumpert.nl/mediabase/6680213/66f4e38d/gymzaal_fittie.html"" target=""_blank"">Gymzaal Fittie</a><br>

<a href=""http://www.dumpert.nl/mediabase/6679353/f784061a/alexander_kl_pping_is_een_badass.html"" target=""_blank"">Alexander Klopping is een badass</a><br>

<a href=""http://www.dumpert.nl/mediabase/6680777/d1b16bda/cameravrouw_laat_vluchtelingen_struikelen.html"" target=""_blank"">Cameravrouw laat vluchtelingen struikelen</a><br>

<a href=""http://www.dumpert.nl/mediabase/6680070/1ac981c9/boze_jongen_023_spit_lirriks.html"" target=""_blank"">Boze jongen 023 spit lirriks</a><br>

<a href=""http://www.dumpert.nl/mediabase/6680612/86007dbc/deefke_roelvink_in_sunny_beach,_bulgarije.html"" target=""_blank"">Dave Roelvink in Bulgarije</a><br>

<a href=""http://www.dumpert.nl/mediabase/6680297/42fe32f8/mma_zonder_dekking.html"" target=""_blank"">MMA zonder dekking</a><br>

<a href=""http://www.dumpert.nl/mediabase/6680544/cd8fdf40/drijfauto_in_amsterdam.html"" target=""_blank"">Drijfauto in Amsterdam</a><br>

<a href=""http://www.dumpert.nl/mediabase/6680714/d6783af2/kolkend_water_bij_vumc_gisteren.html"" target=""_blank"">Kolkend water bij VUmc</a><br>

<a href=""http://www.dumpert.nl/mediabase/6680712/2cfdf2c6/vriendin_pesten_in_de_sportschool.html"" target=""_blank"">Vriendin pesten in de sportschool</a><br></p>";"a:2:{i:0;i:2;i:1;i:4;}"
"23";"DUMPERTREETEN (23)";"2015-09-16";"6682416/b607146e/";"ONYmVaKEmZ8";"<p>Een spiksplinternieuwe DOEMPERTRAITON.  Iemand moet het vuile werk opknappen.<br>

<br>Dit zijn de filmpjes die worden gereet:<br>

<a href=""http://www.dumpert.nl/mediabase/6681721/cf696ba0/hele_speciale_vis.html"" target=""_blank"">Hele speciale vis</a><br>

<a href=""http://www.dumpert.nl/mediabase/6681926/98a9de90/derksen_voelt_zich_ongemakkelijk_bij_koffietijd.html"" target=""_blank"">Derksen voelt zich ongemakkelijk</a><br>

<a href=""http://www.dumpert.nl/mediabase/6680834/d5f3fbb0/langste_putt_everrr.html"" target=""_blank"">Langste put ever</a><br>

<a href=""http://www.dumpert.nl/mediabase/6681478/6e2ba985/skills_bij_romania_s_got_talent.html"" target=""_blank"">Skills bij Romania's Got Talent</a><br>

<a href=""http://www.dumpert.nl/mediabase/6681558/aa92fd65/shit_duck_.html"" target=""_blank"">Shit DUCK!</a><br>

<a href=""http://www.dumpert.nl/mediabase/6682205/1cd68a8f/gozert_raakt_niet_in_paniek.html"" target=""_blank"">Gozert raakt niet in paniek</a><br>

<a href=""http://www.dumpert.nl/mediabase/6681090/2eee25d1/zeikerd_vs_haagse_trambestuurder.html"" target=""_blank"">Zeikerd vs. Haagse trambestuurder</a><br>

<a href=""http://www.dumpert.nl/mediabase/6681284/8d7debdc/de_mosselman_karaoke_skills.html"" target=""_blank"">De Mosselman karaoke skills</a><br>

<a href=""http://www.dumpert.nl/mediabase/6682300/27be39e6/kind_dropt_bom_in_winkel.html"" target=""_blank"">Kind dropt bom in winkel</a><br></p>";"a:2:{i:0;i:2;i:1;i:4;}"
"24";"DUMPERTREETEN (24)";"2015-09-30";"6685715/79740ee2/";"KbVe1D_ryuE";"<p>Na een afschuwelijke week zonder DUMPERTREETEN zijn reetmeisters Quid &amp; VanLeeuwen weer helemaal terug!<br>

<br>Dit zijn de filmpjes die worden gereet:<br>

<a href=""http://www.dumpert.nl/mediabase/6683595/caa0397f/kevin_s_eerste_rijles.html"" target=""_blank"">Kevin's eerste rijles</a><br>

<a href=""http://www.dumpert.nl/mediabase/6684672/4e028519/geile_neukseks_eindigt_in_fiasco.html"" target=""_blank"">Geile neukseks eindigt in fiasco</a><br>

<a href=""http://www.dumpert.nl/mediabase/6685078/d8483c98/hoe_vaak_heb_jij_seks_met_je_vriendin_.html"" target=""_blank"">Hoe vaak heb jij seks met je vriendin</a><br>

<a href=""http://www.dumpert.nl/mediabase/6685290/eee76a30/hoe_duw_ik_mijn_auto_.html"" target=""_blank"">Hoe duw ik mijn auto</a><br>

<a href=""http://www.dumpert.nl/mediabase/6684836/507d616b/dronken_gast_doet_safri_duo.html"" target=""_blank"">Dronken gast doet Safri Duo</a><br>

<a href=""http://www.dumpert.nl/mediabase/6684626/f69612b4/ha_fuck_de_rij.html"" target=""_blank"">Fuck de rij</a><br>

<a href=""http://www.dumpert.nl/mediabase/6684151/1e81e5e2/janneke_maakt_een_bilfie.html"" target=""_blank"">Janneke maakt een bilfie</a><br>

<a href=""http://www.dumpert.nl/mediabase/6685291/3d627312/snapchat_en_kids_compilatie.html"" target=""_blank"">Snapchat en kids compilatie</a><br>

<a href=""http://www.dumpert.nl/mediabase/6682958/c41ecc6b/brandweerman_gaat_door_het_lint.html"" target=""_blank"">Brandweerman gaat door het lint</a><br></p>";"a:2:{i:0;i:2;i:1;i:4;}"
"25";"DUMPERTREETEN (25)";"2015-10-07";"6687227/4fb777a6/ ";"LbhvYThR7Zc";"<p>Dikke DUMPERTREETEN jongens!<br>

<br>Dit zijn de filmpjes die worden gereet:<br>


<a href=""http://www.dumpert.nl/mediabase/6687043/a3cc81f0/oranje_komt_in_verzet.html"" target=""_blank"">Oranje komt in verzet</a><br>

<a href=""http://www.dumpert.nl/mediabase/6686276/96d45c20/snel_water_drinken.html"" target=""_blank"">Snel water drinken</a><br>

<a href=""http://www.dumpert.nl/mediabase/6686993/3aee2e4b/oh_ik_moet_toch_hier_zijn.html"" target=""_blank"">Oh ik moet hier toch zijn</a><br>

<a href=""http://www.dumpert.nl/mediabase/6687106/f4a8adf1/wat_is_het_coolste_dat_je_ooit_hebt_gedaan_.html"" target=""_blank"">Wat is het coolste dat je ooit hebt gedaan</a><br>

<a href=""http://www.dumpert.nl/mediabase/6686720/2c0a395c/ah_medewerker_v_d_maand_sloopt_steeldief.html"" target=""_blank"">AH medewerker van de maand sloopt steeldief</a><br>

<a href=""http://www.dumpert.nl/mediabase/6685631/bfb5dbee/iemand_sleutels_kwijt_.html"" target=""_blank"">Iemand sleutels kwijt?</a><br>

<a href=""http://www.dumpert.nl/mediabase/6687017/88a4fbac/soldaat_past_niet_door_het_gaatje.html"" target=""_blank"">Soldaat past niet door het gaatje</a><br>

<a href=""http://www.dumpert.nl/mediabase/6685572/c654a389/man_is_helemaal_klaar_met_beginnend_bestuurder.html"" target=""_blank"">Man is helemaal klaar met beginnend bestuurder</a><br>

<a href=""http://www.dumpert.nl/mediabase/6685503/1abf9eef/doorrij_lul_gezocht_breda.html"" target=""_blank"">Doorrij lul gezocht in Breda</a><br>

<a href=""http://www.dumpert.nl/mediabase/6686477/fd8ea74a/koefnoen_doet_jan_roos.html"" target=""_blank"">Koefnoen doet Jan Roos</a></p>";"a:2:{i:0;i:2;i:1;i:4;}"
"26";"DUMPERTREETEN (26)";"2015-10-14";"6688863/6bedb6b4/";"ZpsmoRQXI3o";"<p>Nu met inclusief tepels!<br>

<br>Dit zijn de filmpjes die worden gereet:<br>


<a href=""http://www.dumpert.nl/mediabase/6688593/9ff3afdb/skatebaan_koppen.html"" target=""_blank"">Skatebaan koppen</a><br>

<a href=""http://www.dumpert.nl/mediabase/6688269/f3455fe8/gadverdamme..._ober_.html"" target=""_blank"">Gadverdamme... Ober!</a><br>

<a href=""http://www.dumpert.nl/mediabase/6688700/306928ba/heerlijke_goal_van_rvp.html"" target=""_blank"">Heerlijke goal RvP!</a><br>

<a href=""http://www.dumpert.nl/mediabase/6688120/06d803cb/petje_vs_parapluutje.html"" target=""_blank"">Petje vs. Parapluutje</a><br>

<a href=""http://www.dumpert.nl/mediabase/6688268/0b12e281/ondertussen_radio_1.html"" target=""_blank"">Ondertussen op Radio1 (uncensored)</a><br>

<a href=""http://www.dumpert.nl/mediabase/6686876/f77d1907/kudt_voorruit_moet_dood.html"" target=""_blank"">Kudt voorruit moet dood</a><br>

<a href=""http://www.dumpert.nl/mediabase/6687322/ef5eaef5/ben_tameifuna_is_een_grote_jongen.html"" target=""_blank"">Ben Tameifuna is een grote jongen</a><br>

<a href=""http://www.dumpert.nl/mediabase/6688127/0a15d64b/britse_pliesies_doen_feesten.html"" target=""_blank"">Britse pliesies doen feesten</a><br>

<a href=""http://www.dumpert.nl/mediabase/6688152/6aa23f62/buikschuiven_op_asfalt.html"" target=""_blank"">Buikschuiven op het asfalt</a><br>

<a href=""http://www.dumpert.nl/mediabase/6687891/2711b6fd/amsterdamse_vrouwenfittie.html"" target=""_blank"">Amsterdamse vrouwenfittie!</a></p>";"a:2:{i:0;i:2;i:1;i:4;}"
"27";"DUMPERTREETEN (27)";"2015-10-21";"6690408/425c0a03/";"zQSv8Cryxls";"<p><a href=""https://www.facebook.com/gwenvpoorten"" target=""_blank"">Gwen van Poorten</a>(BNN) co-host DumpertReeten 27! Dus dan gaat het vooral over seks, tieten en zaadvragende ogen. <br><br>Dit zijn de filmpjes die worden gereet:<br><br>   <a href=""http://www.dumpert.nl/mediabase/6690100/4ff98f3d/grote_broer_wil_graag_enig_kind_zijn.html"" target=""_blank"">Grote broer wil graag enig kind zijn.</a><br>  <a href=""&#10;http://www.dumpert.nl/mediabase/6690069/b49c299a/zo_is_internet.html"" target=""_blank"">Zo is internet.</a><br>  <a href=""http://www.dumpert.nl/mediabase/6689845/324facc0/geyle_wijven_op_een_computerbeurs.html"" target=""_blank"">Geyle wijvon op computerbeurs.</a><br>  <a href=""http://www.dumpert.nl/mediabase/6689790/30ddfbb9/griekse_voetbal_verzorgers.html"" target=""_blank"">Griekse voetbalverzorgers.</a><br>  <a href=""http://www.dumpert.nl/mediabase/6689005/0a29a1d0/jaguar_heeft_honger.html"" target=""_blank"">Jaguar heeft honger.</a><br>  <a href=""http://www.dumpert.nl/mediabase/6689583/6ca1a168/julio_komt_over_de_brug.html"" target=""_blank"">Julio komt over de brug.</a><br>  <a href=""&#10;http://www.dumpert.nl/mediabase/6689256/ff6222e3/maiskneuzen_in_je_blote_tetten.html"" target=""_blank"">Maiskneuzen in je blote tetten (uncensored)</a><br>  <a href=""http://www.dumpert.nl/mediabase/6689924/3d4a2822/knul_doet_bingezuipsessie.html"" target=""_blank"">Knul doet bingezuipsessie.</a><br>  <a href=""http://www.dumpert.nl/mediabase/6684259/a5a890ea/gwen_duikt_in_de_sekskamer_van_henk_en_ingrid.html"" target=""_blank"">Gwen duikt in de sekskamer van Henk en Ingrid</a></p>";"a:2:{i:0;i:4;i:1;i:5;}"
"28";"DUMPERTREETEN (28)";"2015-10-28";"6692065/a3329243/";"yUCIQyqLJh4";"<p><a href=""http://www.upcoming.nl/marleen"" target=""_blank"">Marleen Staal</a> (Upcoming) co-host DumpertReeten 28, samen met nog een lekker blondje! Fapfap!
<br><br>Dit zijn de filmpjes die worden gereet:<br><br>


<a href=""http://www.dumpert.nl/mediabase/6690455/608f0f74/bassi_rijdt_andersom_op_de_brommert.html"" target=""_blank"">Andersom op de brommer</a><br>

<a href="" http://www.dumpert.nl/mediabase/6691471/a23700ee/wake_up_in_groningen.html"" target=""_blank"">Wake up in Groningen</a><br>

<a href=""http://www.dumpert.nl/mediabase/6691582/5e715b0d/boobies_flashen_in_de_klas.html"" target=""_blank"">Boobies flashen in de klas (uncensored)</a><br>

<a href=""http://www.dumpert.nl/mediabase/6691173/f9d83e5a/sexy_chick_zonder_benen.html"" target=""_blank"">Sexy chick zonder benen</a><br>

<a href=""http://www.dumpert.nl/search/ALL/adele/"" target=""_blank"">Filmpjes van Adele</a><br>

<a href=""&#10;http://www.dumpert.nl/mediabase/6691780/ea21091d/rus_gaat_golven.html"" target=""_blank"">Rus gaat golven</a><br>

<a href=""http://www.dumpert.nl/mediabase/6691510/2b1187bb/scheerschuim_spuiten_op_random_mensen.html"" target=""_blank"">Scheerschuim spuiten op random mensen</a><br>

<a href=""http://www.dumpert.nl/mediabase/6690510/588660a3/taser_op_fietszadel_prank.html"" target=""_blank"">Taser op fietszadel prank</a></p>";"a:3:{i:0;i:1;i:1;i:6;i:2;i:7;}"
"29";"DUMPERTREETEN (29)";"2015-11-04";"6693657/6757f4c4/";"feJ9FDIi23o";"<p>De enige echte <a href=""http://braboneger.com/"" target=""_blank""><strong>Braboneger </strong></a> co-host DumpertReeten 29 en <a href=""http://www.upcoming.nl/marleen"" target=""_blank"">Marleen</a> (Upcoming) en Jan komen ook nog even langs om jullie complimenten in ontvangst te nemen.
<br><br>Dit zijn de filmpjes die worden gereet:<br><br>


<a href=""http://www.dumpert.nl/mediabase/6691991/1a0e8112/trucje_op_het_klimrek.html"" target=""_blank"">Trucje op het klimrek</a><br>

<a href="" http://www.dumpert.nl/mediabase/6693172/704ca0b0/fietsmeneer_scheldt_chauffeur_helemaal_de_tiefus.html"" target=""_blank"">Fietsmeneer scheldt chauffeur helemaal de tyfus</a><br>

<a href=""http://www.dumpert.nl/mediabase/6692919/ad8ffcc6/zusje_mag_pi_ata_meppen.html"" target=""_blank"">Zusje mag piñata meppen</a><br>

<a href=""http://www.dumpert.nl/mediabase/6693397/12e77834/rotterdamse_pvv_er_vs_boksturk.html"" target=""_blank"">Rotterdamse PVV-er vs BoksTurk</a><br>

<a href=""&#10;http://www.dumpert.nl/mediabase/6692515/b9bf3b43/stagiair_is_toe_aan_weekend.html"" target=""_blank"">Stagiair is toe aan weekend</a><br>

<a href=""http://www.dumpert.nl/mediabase/6693286/32738c57/vanmiddag_op_inholland.html"" target=""_blank"">Vanmiddag op InHolland</a>

<a href=""http://www.dumpert.nl/mediabase/6693344/7447c9b2/barazite_heeft_een_kabouterplopbaard.html"" target=""_blank"">Barazite heeft een Kabouter Plopbaard</a>

<a href=""http://www.dumpert.nl/mediabase/6693489/9514c070/omstanders_zijn_boos_na_aanrijding.html"" target=""_blank"">Omstanders zijn boos na aanrijding</a></p>";"a:2:{i:0;i:4;i:1;i:8;}"
"30";"DUMPERTREETEN (30)";"2015-11-11";"6695293/fa918736/";"6xTaMmxtH7U";"<p>Bekende reaguurder <a href=""https://twitter.com/kaasdevies"" target=""_blank""><strong>Kaas de Vies </strong></a> co-host samen met Memphis van Leeuwen en <a href=""http://www.upcoming.nl/marleen"" target=""_blank"">Marleen Staal</a> DumpertReeten 30! Speciaal voor u geheel incognito!
<br><br>Dit zijn de filmpjes die worden gereet:<br><br>


<a href=""http://www.dumpert.nl/mediabase/6517502/d5cb90f1/reaguurders_stellen_zich_voor.html"" target=""_blank"">Kaas de Vies stelt zich voor</a><br>

<a href=""http://www.dumpert.nl/mediabase/6695062/a40a7e90/lang_leve_de_hoed_van_memphis.html"" target=""_blank"">Lang leve de hoed van Memphis</a><br>

<a href=""http://www.dumpert.nl/mediabase/6695209/030d4e6b/weer_even_jong_voelen.html"" target=""_blank"">Weer even jong voelen</a><br>

<a href=""http://www.dumpert.nl/mediabase/6695005/4244c3a4/hond_snapt_deuren_niet.html"" target=""_blank"">Hond snapt deuren niet</a><br>

<a href=""http://www.dumpert.nl/mediabase/6695000/faf8fbb9/sit_ups.html"" target=""_blank"">Sit ups</a><br>

<a href=""http://www.dumpert.nl/mediabase/6694796/202dd49a/de_goedkope_parkeersensor.html"" target=""_blank"">De goedkope parkeersensor</a><br>

<a href=""http://www.dumpert.nl/mediabase/6694722/aa673d61/de_voetbal_moet_in_de_ton.html"" target=""_blank"">De voetbal moet in de ton</a><br>

<a href=""http://www.dumpert.nl/mediabase/6694721/832ca369/oeps_foutje.html"" target=""_blank"">Oeps foutje</a><br>

<a href=""http://www.dumpert.nl/mediabase/6694577/e009f860/ambulancepersoneel_geeft_ketamine.html"" target=""_blank"">Ambulancepersoneel geeft ketamine</a><br>

<a href=""http://www.dumpert.nl/mediabase/6694223/a116dcd9/kat_gaat_lekker.html"" target=""_blank"">Kat gaat lekker</a><br></p>";"a:3:{i:0;i:2;i:1;i:4;i:2;i:7;}"
"31";"DUMPERTREETEN (31)";"2015-11-18";"6697337/24ca70de/";"kaMEfr_HD_U";"<p>HIJ IS TERUG: De enige echte Johnny Quid, reetmeister der reetkeizers en algeheel DumpertReeten-Overlord. Samen met VanLeeuwen brengen ze u aflevering numero 31 van het legendarische DUMPERTREETEN.
<br><br>Dit zijn de filmpjes die worden gereet:<br><br>


<a href=""http://www.dumpert.nl/mediabase/6697157/b06ffd47/de_wereld_eet_doorrr.html"" target=""_blank"">De Wereld Eet Doorrr</a><br>

<a href=""http://www.dumpert.nl/mediabase/6696636/37eef18c/wie_doet_het_met_renee_.html"" target=""_blank"">Wie doet het met Renee?</a><br>

<a href=""http://www.dumpert.nl/mediabase/6696798/2a72a8a6/radio_luisteren_als_je_de_nacht_door_moet_trucken.html"" target=""_blank"">Trucks doen Turn Down for What</a><br>

<a href=""http://www.dumpert.nl/search/ALL/rampeneren/"" target=""_blank"">Blanke mocro gangster broer</a><br>

<a href=""http://www.dumpert.nl/mediabase/6696614/d5818df4/schilders_verhuizen_kast.html"" target=""_blank"">Schilders verhuizen kast</a><br>

<a href=""http://www.dumpert.nl/mediabase/6696299/72b6e3c0/mag_ik_alsjeblieft_de_muziek_tijdens_de_bruiloft_doen_.htmll"" target=""_blank"">Trompetfail tijdens bruiloft</a><br>

<a href=""http://www.dumpert.nl/mediabase/6696617/700dea12/van_je_vrienden_moet_je_het_hebben.html"" target=""_blank"">Van je vrienden moet je het hebben</a><br>

<a href=""http://www.dumpert.nl/mediabase/6696983/a3751bd5/john_haat_bumperklevers.html"" target=""_blank"">John haat bumperkleven</a><br>

<a href=""http://www.dumpert.nl/mediabase/6695594/19406f29/vieze_dingetjes.html"" target=""_blank"">Vieze dingetjes (met Gwen)</a><br>

<a href=""http://www.dumpert.nl/mediabase/6695715/49266cb5/wat_ik_nou_weer_in_bed_vond.html"" target=""_blank"">Wat ik nou weer in m'n bed vond (uncensored)</a><br></p>";"a:2:{i:0;i:2;i:1;i:4;}"
"32";"DUMPERTREETEN (32)";"2015-11-25";"6699011/6e37f44a/";"4vRyrDyfwWw";"<p>Zelfs als op het laatste moment Van Leeuwen buiten zijn eigen schuld om verhinderd is (misschien ligt het aan de spuitdiarree, misschien ook niet), dan gaat DumpertReeten gewoon door. Voor de fans. Voor het volk. Voor wereldvrede. En daarvoor zijn we dan bereid heel ver te gaan. Heel erg ver.


<br><br>Anyway, dit zijn de filmpjes die worden gereet:<br><br>


<a href=""http://www.dumpert.nl/mediabase/6698800/c28d95d9/classic_met_verse_sound.html"" target=""_blank"">Classic met verse sound</a><br>

<a href=""http://www.dumpert.nl/mediabase/6698439/7fed8ee8/oktoberfestmeisjes_vinden_elkaar_lief.html"" target=""_blank"">Oktoberfestmeisjes vinden elkaar lief</a><br>

<a href=""http://www.dumpert.nl/mediabase/6698462/a61bfe4e/raar._nederlandse_south_park_mist_scene.html"" target=""_blank"">Raar. Nederlandse South Park mist scene</a><br>

<a href=""http://www.dumpert.nl/mediabase/6696802/06b985dc/belgische_mocro_s_doen_plop.html"" target=""_blank"">Belgische Mocro's doen Plop</a><br>

<a href=""http://www.dumpert.nl/mediabase/6698591/736c989d/ankerkabel_schiet_los.html"" target=""_blank"">Ankerkabel schiet los</a><br>

<a href=""http://www.dumpert.nl/mediabase/6698824/70f8d631/je_hebt_mijn_tante_uitgescholden.html"" target=""_blank"">Je hebt mijn tante uitgescholden</a><br>

<a href=""http://www.dumpert.nl/mediabase/6698342/dd339a4a/hm,_moeilijke_vraag,_priv_.html"" target=""_blank"">Hm, moeilijke vraag, privé.</a><br></p>";"a:2:{i:0;i:4;i:1;i:4;}"
"33";"DUMPERTREETEN (33)";"2015-12-02";"6700806/9f598209/";"DKRwj1xkBLU";"<p>De squad is weer bij elkaar. Quid (WESTLAND!) niet langer in zijn eentje, Van Leeuwen (010!) heeft zijn Ford Ka weer aan de praat gekregen. En dat is leuker voor iedereen. Weet u wie er ook weer is? Banaan-expert Marleen (DUBAI!) om tieten te duiden. Iedereen zo zijn (m/v) expertise. Het was weer lachen, er wordt poep gegeten en mensen lijden pijn. Kortom, een <em>instant classic</em> DumpertReeten!
<br><br>Dit zijn de filmpjes die worden gereet:<br><br>


<a href=""http://www.dumpert.nl/mediabase/6700475/3fc97962/als_papa_de_muziek_mag_kiezen.html"" target=""_blank"">Als papa de muziek mag kiezen</a>

<a href=""http://www.dumpert.nl/mediabase/6699936/7995035f/man_met_passie.html"" target=""_blank"">Man met passie</a><br>

<a href=""http://www.dumpert.nl/mediabase/6699564/65a54244/isis_strijders_op_weg.html"" target=""_blank"">ISIS strijders op weg</a><br>

<a href=""http://www.dumpert.nl/mediabase/6700420/025f6903/even_de_benen_opwarmen.html"" target=""_blank"">Even de benen opwarmen</a><br>

<a href=""http://www.dumpert.nl/mediabase/6699410/c4555e60/mop_van_de_dag.html"" target=""_blank"">Mop van de dag</a><br>

<a href=""http://www.dumpert.nl/mediabase/6699457/c8f14204/dat_is_hondenschijt.html"" target=""_blank"">Dat is hondenschijt</a><br>

<a href=""http://www.dumpert.nl/mediabase/6700280/72925b6b/dikke_tetten_en_minimiddel.html"" target=""_blank"">Dikke tetten en minimiddel</a><br>

<a href=""http://www.dumpert.nl/mediabase/6699970/3597d2b8/sneuneus_jaagt_stoeptegel_door_ruit_van_politieauto.html"" target=""_blank"">Sneuneus jaagt stoeptegel door ruit van politieauto</a><br></p>";"a:2:{i:0;i:2;i:1;i:4;}"
"34";"DUMPERTREETEN (34)";"2015-12-09";"6702117/c2a7bbf8/";"2DO13AdfH0k";"<p>Is het alweer woensdag? Ja het is alweer woensdag-DumpertReetdag! Met deze week in de hoofdrollen: Quid en VanLeeuwen! Voor aflevering nummer 34! 
<br><br>Dit zijn de filmpjes die worden gereet:<br><br>

<a href=""http://www.dumpert.nl/mediabase/6701965/b6fa4d6e/aap_ziet_goocheltruc.html"" target=""_blank"">Aap ziet goocheltruc</a><br>

<a href=""http://www.dumpert.nl/mediabase/6701938/7508a6cc/manchester_utd_wegtikken.html"" target=""_blank"">Manchester United wegtikken</a><br>

<a href=""http://www.dumpert.nl/mediabase/6701080/9e80f5bf/_wat_is_dit_wat_is_dit_.html"" target=""_blank"">Jongen aangehouden door politie</a><br>

<a href=""http://www.dumpert.nl/mediabase/6701533/781ef22e/parkeermeneer_faalt_hard.html"" target=""_blank"">Parkeermeneer faalt hard</a><br>

<a href=""http://www.dumpert.nl/mediabase/6701691/f7476fd2/kijkersvraag_van_geile_oma.html"" target=""_blank"">Kijkersvraag van geile oma</a><br>

<a href=""http://www.dumpert.nl/mediabase/6701278/681cc237/raketgeleerden_gaan_wild.html"" target=""_blank"">Raketgeleerden gaan wild</a><br>

<a href=""http://www.dumpert.nl/mediabase/6701431/364e8517/de_die_hard_dumpertfans_vanochtend.html"" target=""_blank"">De die-hard Dumpertfans vanochtend</a><br>

<a href=""http://www.dumpert.nl/mediabase/6701372/03559c1b/vuilnisman_met_een_opdracht.html"" target=""_blank"">Vuilnisman met een opdracht</a><br>

<a href=""http://www.dumpert.nl/mediabase/6701909/54006d68/een_apart_cadeautje_gevraagd.html"" target=""_blank"">Een apart cadeautje gevraagd</a><br>

<a href=""http://www.geenstijl.nl/mt/archieven/2015/12/video_jongetjes_duiken_in_zee.html"" target=""_blank"">Jongens duiken in zee tijdens storm (GS)</a>

</p>";"a:2:{i:0;i:2;i:1;i:4;}"
